Article_Id,Content
581b62d495d0e022439c6b2d,"Athi-Patra Ruga staged “Over the Rainbow” — and introduced his newest avatar, Versatile Queen Ivy — for Performa’s fall gala."
581b62b695d0e022439c6b29,"The artist takes T to a makeup trial, a fitting, a rehearsal and the final Performa event."
581b62c495d0e022439c6b2b,"Drugs called checkpoint inhibitors that harness the immune system to fight cancer can, in rare cases, cause heart damage. Patients may need extra heart tests during treatment."
581b632795d0e022439c6b34,"As he unveils a line of wet-weather gear, the British marketing guru talks about family life with his wife, Stella McCartney, and their four children."
581b622c95d0e022439c6b20,Make Election Day a celebration of the style of the first lady.
581b622a95d0e022439c6b1f,Was the F.B.I. director’s announcement last week about party loyalty? Or was it about claiming the moral high ground?
581b623e95d0e022439c6b24,"Musicians like Jay Z and Jon Bon Jovi are supporting Hillary Clinton for president, though such involvement was not always assumed in an election between two unpopular candidates."
581b61bb95d0e022439c6b17,An exhibition at Pace Gallery is the first on its scale to trace this painter’s experimentation away from his sunny earlier work.
581b61fc95d0e022439c6b1c,
581b617995d0e022439c6b13,Here’s what you need to know to start your day.
581b615d95d0e022439c6b10,"The attack, determined to be arson, reinforced fears of potential violence as a polarizing and racially charged presidential race nears its conclusion."
581b60e895d0e022439c6b06,The “Insecure” actress reads the story of a long-distance couple who grew so close online that they decided to see if it would work in real life.
581b615c95d0e022439c6b0f,The actor Paul Newman’s charitable acts inspired other celebrities to become involved in philanthropy.
581b619395d0e022439c6b15,"Music that takes its themes from this election is popping up in albums from Delfeayo Marsalis, Marcus Roberts and Ted Nash, who will perform his work next week."
581b611995d0e022439c6b08,"After playing Frankie Valli and Barry Mann on Broadway, Mr. Spector brings his autobiographical “Jukebox Life” to Feinstein’s/54 Below."
581b60b695d0e022439c6b04,"This year’s edition will include Andrew Cyrille as artist in residence, a broad range of styles, and its centerpiece marathon, on Jan. 6 and 7."
581b604995d0e022439c6afd,Carnegie Hall celebrated the composer’s 80th birthday with a concert that warned of technological hubris and showed no fear of seeming dated.
581b5fef95d0e022439c6af4,The ransacking took place on Sunday and Monday amid anger over a Facebook post that included an image of the Hindu god Shiva appearing at a Muslim holy site.
581b5fc295d0e022439c6aee,"According to his disclosure form, the Republican didn’t receive a salary from the 200 companies he lists, so didn’t pay Medicare or Social Security."
581b602395d0e022439c6afa,"A report by the public protector’s office fell short of providing clear evidence of malfeasance by Mr. Zuma, the president, but is likely to raise pressure on him to resign."
581b5f8895d0e022439c6aea,"Magnetic inks might be a fast and cheap way to create flexible batteries, sensors and wearable circuits and make smart clothing more skin-like."
581b5ee895d0e022439c6add,"“I find myself needing to extend a heartfelt apology to all concerned,” the man wrote about the disturbance at the Metropolitan Opera last weekend."
581b5eed95d0e022439c6ade,"Hidden behind a fake hardware store, the bar imports downtown cocktail culture to Astoria."
581b5e8095d0e022439c6ad0,"As European investment banks struggle, they may conclude that they should join forces to take on their American competitors."
581b5e5895d0e022439c6ac8,Two experts write that a recent attack exposed the pervasive lack of cybersecurity for medical devices.
581b5e4295d0e022439c6ac3,"This bitter, divisive election has left supporters on both sides wondering whether there will be much to celebrate on Nov. 8."
581b5e2195d0e022439c6aba,"Ms. Poitras’s so-called 9/11 Trilogy will be shown, and she will take questions after “The Oath” and “Citizenfour.” Also coming up: the Doc NYC festival."
581b5e3495d0e022439c6ac0,"Tim Munro, Zeena Parkins and Pauline Oliveros, three important contemporary-music performers converge on the city."
581b5e2b95d0e022439c6abc,A survey shows that views are sharply divided along partisan lines on what is appropriate for prosecutors before an election.
581b5e0c95d0e022439c6ab5,"The central bank held steady on rates, but its statement reinforced expectations that officials do not plan to wait much longer to raise them."
581b5e2895d0e022439c6abb,"Yael Stone plays a police detective investigating a vicious killing with sexual undercurrents in a suburb of Sydney, Australia."
581b5e0995d0e022439c6ab0,An anti-Clinton tweet is just the latest example. This language reminds women of what we’ve been through.
581b5e2d95d0e022439c6abd,These R&B stalwarts tap the emotional well as they bring their “King and Queen of Hearts Tour” to New York.
581b5e1895d0e022439c6ab8,Investments in sensor and radar technologies and increased staffing might be the best and most cost-efficient way to patrol America’s borders with Mexico and Canada.
581b5dec95d0e022439c6aaa,Jonah Bokaer’s choreography links each dancer to someone in the Italian dramatist Luigi Pirandello’s “Six Characters in Search of an Author.”
581b5dff95d0e022439c6aae,"In this adaptation of the movie “The Band’s Visit,” an Egyptian band that arrives in Israel ends up stranded in a remote village after a mix-up at the border."
581b5dfc95d0e022439c6aad,This German artist has turned his lens on tulip fields.
581b5df595d0e022439c6aac,"Cleveland is at home, with its best pitcher on the mound. The Cubs counter with Kyle Hendricks, who has a 1.31 E.R.A. in four postseason starts."
581b5dbe95d0e022439c6aa3,Readers offer their own prescriptions for lowering the federal debt.
581b5da095d0e022439c6a9f,"Carla Körbes, edging away from her recent retirement, will perform three short works as part of Vail Dance Festival: ReMix at City Center."
581b5d8a95d0e022439c6a9b,Readers are surprised by a report of a drop in African-American turnout in early voting this year.
581a234195d0e022439c6a91,"Residents of one district celebrated their liberation from the Islamic State, but Iraqi commanders acknowledged that there was still a degree of support in Mosul for the group."
581a225c95d0e022439c6a8e,A reader calls for more funds to “help make transportation more accessible and efficient.”
581a216795d0e022439c6a8c,"Residential sales on St. John are up from last year, though the higher end of the market has been slower."
581a212595d0e022439c6a88,The Citizens Crime Commission of New York City writes that assault weapons greatly increase the rates of death and injury in mass shootings.
581a20e595d0e022439c6a87,"The hillside home, overlooking Cinnamon Bay from the island’s north shore, is on the market for $3.299 million."
581a201495d0e022439c6a84,A reader says thank goodness Elizabeth Warren is minding the store.
581a1a8c95d0e022439c6a75,"To streamline the process, embrace the uncertainty of life and be open to possibilities."
581a1a5295d0e022439c6a72,A group of prominent academics has accused the company of reverting to secretive ways over its use of forced labor during World War II.
581a198795d0e022439c6a70,Younger elementary students have a far higher chance of gaining excessive weight during the summer than when they are in school.
581a172b95d0e022439c6a6a,"In a privacy feud, the former wrestler had been awarded $140 million in damages and the media site was forced to sell itself."
581a170695d0e022439c6a69,"Bre Pettis left MakerBot and started an old-school watch company called Bre & Company, with timepieces inspired by origami and a DeLorean."
581a16d595d0e022439c6a68,What to do if you need to remove or change your stored credit card — or want to switch to a different payment method entirely.
581a142595d0e022439c6a67,"After a night of limited sleep, researchers found, people consumed an average of 385 extra calories the next day."
581a139995d0e022439c6a63,"One of the country’s top universities gets $10 million to work on the ethics of artificial intelligence. As always, it’s a question about the ethics of humans."
